統計年月,區域別代碼,區域別,村里,戶數,人口數,人口數-男,人口數-女,縣市,鄉鎮市區,平均數,中位數,30歲以下比例,40歲以下比例,70歲以上比例,80歲以上比例
11004,67000350037,臺南市安南區,安和里,892,2472,1225,1247,臺南市,安南區,43.0603,43,15.01,32.4,10.32,2.63
11004,67000350038,臺南市安南區,溪北里,1181,3229,1563,1666,臺南市,安南區,42.3608,43,16.69,31.34,10.5,2.94
11004,67000350039,臺南市安南區,溪頂里,1822,5399,2618,2781,臺南市,安南區,39.5327,40,15.87,32.02,7.5,1.93
11004,67000350040,臺南市安南區,溪墘里,1246,3765,1899,1866,臺南市,安南區,40.3527,41,14.29,30.04,9.83,2.6
11004,67000350041,臺南市安南區,海佃里,1647,5192,2577,2615,臺南市,安南區,40.5329,41,14.95,32.47,8.22,2.27
11004,67000350042,臺南市安南區,幸福里,1435,4307,2189,2118,臺南市,安南區,41.7553,42,14.14,31.02,9.1,2.53
11004,67000350043,臺南市安南區,鳳凰里,2007,5151,2485,2666,臺南市,安南區,41.0194,42,17.28,33.72,5.8,1.55
11004,67000350044,臺南市安南區,梅花里,1766,4727,2382,2345,臺南市,安南區,40.7224,41,16.23,34.23,5.97,1.59
11004,67000350045,臺南市安南區,理想里,1766,5311,2650,2661,臺南市,安南區,41.2098,41,15.84,33.06,7.27,1.88
11004,67000350046,臺南市安南區,溪東里,1698,4982,2436,2546,臺南市,安南區,37.5634,38,15.4,34.54,5.52,1.32
11004,67000350047,臺南市安南區,淵中里,1353,4061,2047,2014,臺南市,安南區,39.7533,40,16.94,33.49,8.22,3.08
11004,67000350048,臺南市安南區,布袋里,583,1686,864,822,臺南市,安南區,42.344,42,18.27,36.18,7.12,2.73
